"Table Name","Table Descripition","Property Name","DICTIONARYNAME","ATTRIBUTE","Data Type","Multi-Valued","Code File","SB+ Code Table","Conversion Code","Dec. Places","OWNER  SID","CREATEDBY","CREATEDON","MODIFIEDON"
"AD Internet Orders","","Adj Excl Max Discount","ADJ.EXCL.MAX.DISCOUNT","335","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-08","2022-03-08"
"AD Internet Orders","","Adj Freq Disc Rounding","ADJ.FREQ.DISC.ROUNDING","250","Text","Yes","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Adj Freq Discount Ind","ADJ.FREQ.DISCOUNT.IND","249","Text","Yes","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Adj Gross Net","ADJ.GROSS.NET","251","Text","Yes","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Adj Group Ind","ADJ.GROUP.IND","336","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-08","2022-03-08"
"AD Internet Orders","","Adj Incentive ID","ADJ.INCENTIVE.ID","334","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2022-03-08","2022-03-08"
"AD Internet Orders","","Adj Manuial Override Ind","ADJ.MANUIAL.OVERRIDE.IND","296","Text","Yes","","","","0","ADMIN","System Administrator","2020-05-06","2020-05-06"
"AD Internet Orders","","Adj Metadata Ind ","ADJ.METADATA.IND","331","Text","Yes","","","","0","ADMIN","System Administrator","2021-05-14","2021-05-14"
"AD Internet Orders","","Adj Pct","ADJ.PCT","193","Numeric","Yes","","","","2","gstierley","Greg Stierley","2019-07-16","2023-01-13"
"AD Internet Orders","","Adj Plus Minus","ADJ.PLUS.MINUS","198","Text","Yes","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Adj Prompt Qty","ADJ.PROMPT.QTY","197","Text","Yes","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Adj Prompt Value","ADJ.PROMPT.VALUE","196","Text","Yes","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Adj Qty","ADJ.QTY","194","Numeric","Yes","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Adj Type","ADJ.TYPE","200","Text","Yes","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Adj Unit Price","ADJ.UNIT.PRICE","195","Numeric","Yes","","","","2","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Adv Tracking Reqd","ADV.TRACKING.REQD","118","Text","No","","","","0","gstierley","Greg Stierley","2014-04-01","2014-04-01"
"AD Internet Orders","","Aff Addresses","AFF.ADDRESSES","305","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2021-02-05","2021-02-05"
"AD Internet Orders","","Aff Contacts","AFF.CONTACTS","304","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2021-02-05","2021-02-05"
"AD Internet Orders","","AFF Deliv Method","AFF.DELIV.METHOD","337","Text","Yes","","","","0","ADMIN","System Administrator","2024-09-05","2024-09-05"
"AD Internet Orders","","AFF Email Address","AFF.EMAIL.ADDRESS","338","Text","Yes","","","","0","ADMIN","System Administrator","2024-09-05","2024-09-05"
"AD Internet Orders","","Aff Last By","AFF.LAST.BY","308","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2021-02-05","2021-02-05"
"AD Internet Orders","","Aff Last Date","AFF.LAST.DATE","306","Date","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2021-02-05","2021-02-05"
"AD Internet Orders","","Aff Last Time","AFF.LAST.TIME","307","Time","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2021-02-05","2021-02-05"
"AD Internet Orders","","Aff No Reqd","AFF.NO.REQD","309","Numeric","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2021-02-05","2021-02-05"
"AD Internet Orders","","Affiliate Id","AFFILIATE.ID","127","Text","No","","","","0","ADMIN","System Administrator","2020-05-13","2020-05-13"
"AD Internet Orders","","Affiliate Pct","AFFILIATE.PCT","128","Numeric","No","","","","2","ADMIN","System Administrator","2020-05-13","2020-05-13"
"AD Internet Orders","","Agency IO Line ID","AGENCY.IO.LINE.ID","209","Text","No","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Artwork Type Code","ARTWORK.TYPE.CODE","454","Text","No","","","","0","ADMIN","System Administrator","2024-09-05","2024-09-05"
"AD Internet Orders","","Audience Code","AUDIENCE.CODE","208","Text","No","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Billed Commission Pct","BILLED.COMMISSION.PCT","455","Numeric","Yes","","","","2","ADMIN","System Administrator","2024-09-05","2024-09-05"
"AD Internet Orders","","Brand Reps","BRAND.REPS","0","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2021-02-10","2021-02-10"
"AD Internet Orders","","Brand Reps Pcts","BRAND.REPS.PCTS","0","Numeric","Yes","","","","2","GREG.STIERLEY","Greg Stierley","2021-02-10","2021-02-10"
"AD Internet Orders","","Browser Include Flag","BROWSER.INCLUDE.FLAG","115","Text","No","","","","0","gstierley","Greg Stierley","2014-04-01","2014-04-01"
"AD Internet Orders","","Browser Languages","BROWSER.LANGUAGES","116","Text","Yes","","","","0","gstierley","Greg Stierley","2014-04-01","2014-04-01"
"AD Internet Orders","","Campaign ID","CAMPAIGN.ID","1","Numeric","No","","","","0","ADMIN","Greg Stierley","2014-04-01","2018-10-26"
"AD Internet Orders","","Cancel Reason ","CANCEL.REASON","63","Text","No","","","","0","ADMIN","System Administrator","2020-05-06","2020-05-06"
"AD Internet Orders","","Cancelled Inv Id","CANCEL.INV.ID","27","Text","No","","","","0","gstierley","Greg Stierley","2014-10-02","2014-10-02"
"AD Internet Orders","","Cap Actuals","CAP.ACTUALS","136","Text","No","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Category ID","CATEGORY.ID","0","Text","No","","","","0","GREG.STIERLEY","Greg Stierley","2021-10-13","2021-10-13"
"AD Internet Orders","","Class Answers ","CLASS.ANSWERS","269","Text","Yes","","","","0","ADMIN","System Administrator","2020-05-06","2020-05-06"
"AD Internet Orders","","Class Answers Conv","CLASS.ANSWERS.CONV","0","Text","Yes","","","","0","ADMIN","System Administrator","2023-08-02","2024-05-08"
"AD Internet Orders","","Class Data Merge Tag","CLASS.DATA.MERGE.TAG","0","Text","Yes","","","","0","ADMIN","System Administrator","2024-07-22","2024-07-22"
"AD Internet Orders","","Class Data Ms Values","CLASS.DATA.MS.VALUES","0","Text","Yes","","","","0","ADMIN","System Administrator","2024-07-22","2024-07-22"
"AD Internet Orders","","Class Data Multi Select Ind","CLASS.DATA.MULTI.SELECT.IND","0","Text","Yes","","","","0","ADMIN","System Administrator","2024-07-22","2024-07-22"
"AD Internet Orders","","Class Data Reqd Ind","CLASS.DATA.REQD.IND","0","Text","Yes","","","","0","ADMIN","System Administrator","2024-07-22","2024-07-22"
"AD Internet Orders","","Class Data Type","CLASS.DATA.TYPE","0","Text","Yes","","","","0","ADMIN","System Administrator","2024-07-22","2024-07-22"
"AD Internet Orders","","Class Layout ID","CLASS.LAYOUT.ID","266","Text","No","","","","0","ADMIN","System Administrator","2020-05-06","2020-05-06"
"AD Internet Orders","","Class Questions Descs","CLASS.QUESTIONS.DESCS","0","Text","Yes","","","","0","GREG.STIERLEY","Greg Stierley","2021-10-20","2021-10-20"
"AD Internet Orders","","Class Questions IDs","CLASS.QUESTIONS.IDS","268","Text","Yes","","","","0","ADMIN","System Administrator","2020-05-06","2020-05-06"
"AD Internet Orders","","Class Template ID","CLASS.TEMPLATE.ID","270","Text","No","","","","0","ADMIN","System Administrator","2020-05-06","2020-05-06"
"AD Internet Orders","","Class Tree ID","CLASS.TREE.ID","267","Text","No","","","","0","ADMIN","System Administrator","2020-05-06","2020-05-06"
"AD Internet Orders","","Classified Categories","CLASSIFIED.CATEGORIES","232","Text","Yes","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Co Op Address ID","CO.OP.ADDRESS.ID","284","Text","Yes","","","","0","ADMIN","System Administrator","2020-05-06","2020-05-06"
"AD Internet Orders","","Co Op Adv","CO.OP.ADV","280","Text","Yes","","","","0","ADMIN","System Administrator","2020-05-06","2020-05-06"
"AD Internet Orders","","Co Op Bill To","CO.OP.BILL.TO","282","Text","Yes","","","","0","ADMIN","System Administrator","2020-05-06","2020-05-06"
"AD Internet Orders","","Co Op Brand","CO.OP.BRAND","281","Text","Yes","","","","0","ADMIN","System Administrator","2020-05-06","2020-05-06"
"AD Internet Orders","","Co Op Contact ID","CO.OP.CONTACT.ID","285","Text","Yes","","","","0","ADMIN","System Administrator","2020-05-06","2020-05-06"
"AD Internet Orders","","Co Op Pct","CO.OP.PCT","283","Numeric","Yes","","","","5","ADMIN","System Administrator","2020-05-06","2020-05-06"
"AD Internet Orders","","Color Code","COLOR.CODE","247","Text","No","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Confirmation Content Id ","CONFIRMATION.CONTENT.ID","151","Text","No","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Contract ID","CONTRACT.ID","248","Text","No","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Cost Rate","COST.RATE","439","Numeric","No","","","","5","GREG.STIERLEY","Greg Stierley","2022-11-28","2022-11-28"
"AD Internet Orders","","CPM Ind","CPM.IND","13","Text","No","","","","0","gstierley","Greg Stierley","2014-04-01","2014-04-01"
"AD Internet Orders","","CPM Rate","CPM.RATE","6","Numeric","No","","","","5","gstierley","Greg Stierley","2014-04-01","2014-04-01"
"AD Internet Orders","","Creative Type","CREATIVE.TYPE","134","Text","No","","","","0","gstierley","Greg Stierley","2014-04-01","2014-04-01"
"AD Internet Orders","","Creatives Rotation","CREATIVES.ROTATION","224","Text","No","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Curr Rep Report Ids","CURR.REP.REPORT.IDS","131","Numeric","Yes","","","","0","ADMIN","System Administrator","2020-05-13","2020-05-13"
"AD Internet Orders","","Current as of Date","ACTUALS.AS.OF.DATE","17","Date","No","","","","0","flucero","Ferdie Lucero","2016-08-24","2016-08-24"
"AD Internet Orders","","Current Rep ID","CURRENT.REP.IDS","263","Text","Yes","","","","0","gstierley","Greg Stierley","2019-12-11","2019-12-11"
"AD Internet Orders","","Current Rep Pct","CURRENT.REP.PCTS","264","Numeric","Yes","","","","2","gstierley","Greg Stierley","2019-12-11","2019-12-11"
"AD Internet Orders","","Custom Target Key Ids","CUSTOM.TARGET.KEY.IDS","142","Text","Yes","","","","0","ADMIN","System Administrator","2020-05-13","2020-05-13"
"AD Internet Orders","","Custom Target Key Names","CUSTOM.TARGET.KEY.NAMES","143","Text","Yes","","","","0","ADMIN","System Administrator","2020-05-13","2020-05-13"
"AD Internet Orders","","Custom Target Operand","CUSTOM.TARGET.OPERAND","144","Text","Yes","","","","0","ADMIN","System Administrator","2023-06-16","2023-06-16"
"AD Internet Orders","","Custom Target Or Inds","CUSTOM.TARGET.OR.INDS","147","Text","Yes","","","","0","ADMIN","System Administrator","2020-05-13","2020-05-13"
"AD Internet Orders","","Custom Target Str","CUSTOM.TARGET.STR1","99","Text","Yes","","","","0","gstierley","Greg Stierley","2014-04-01","2014-04-01"
"AD Internet Orders","","Custom Target Str","CUSTOM.TARGET.STR2","101","Text","Yes","","","","0","gstierley","Greg Stierley","2014-04-01","2014-04-01"
"AD Internet Orders","","Custom Target Str","CUSTOM.TARGET.STR2","101","Text","Yes","","","","0","gstierley","Greg Stierley","2014-10-02","2014-10-02"
"AD Internet Orders","","Custom Target Val Ids","CUSTOM.TARGET.VAL.IDS","146","Text","Yes","","","","0","ADMIN","System Administrator","2020-05-13","2020-05-13"
"AD Internet Orders","","Custom Target Val Names","CUSTOM.TARGET.VAL.NAMES","145","Text","Yes","","","","0","ADMIN","System Administrator","2020-05-13","2020-05-13"
"AD Internet Orders","","Dart Upload Amt","DART.UPLOAD.AMT","43","Numeric","No","","","","2","ADMIN","System Administrator","2020-05-13","2020-05-13"
"AD Internet Orders","","Dart Upload Imps","DART.UPLOAD.IMPS","42","Numeric","No","","","","0","GREG.STIERLEY","Greg Stierley","2023-06-15","2023-06-15"
"AD Internet Orders","","Date Entered","DATE.ENTERED","120","Date","No","","","","0","gstierley","Greg Stierley","2014-04-01","2014-04-01"
"AD Internet Orders","","Date Time Stamp ","DATE.TIME.STAMP","160","Text","No","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Demo ID","DEMO.ID","312","Text","No","","","","0","GREG.STIERLEY","Greg Stierley","2021-02-05","2021-02-05"
"AD Internet Orders","","DFP Ad Unit ID","AD.UNIT.ID","64","Text","No","","","","0","gstierley","Greg Stierley","2014-04-01","2023-06-15"
"AD Internet Orders","","Dfp Delivery Method ","DFP.DELIVERY.METHOD","169","Text","No","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Dfp Delivery Priority ","DFP.DELIVERY.PRIORITY","168","Text","No","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Dfp Label Ids ","DFP.LABEL.IDS","149","Text","Yes","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","DFP Template ID","DFP.TEMPLATE.ID","123","Text","No","","","","0","ADMIN","System Administrator","2020-05-13","2020-05-13"
"AD Internet Orders","","Digital Format","DIGITAL.FORMAT","0","Text","No","","","","0","GREG.STIERLEY","Greg Stierley","2022-04-04","2022-04-04"
"AD Internet Orders","","Dimensions","DIMENSIONS","9","Text","Yes","","","","0","gstierley","Greg Stierley","2014-04-01","2018-11-06"
"AD Internet Orders","","Disp Companions","DISP.COMPANIONS","440","Text","No","","","","0","GREG.STIERLEY","Greg Stierley","2022-11-28","2022-11-28"
"AD Internet Orders","","Display Creatives","DISPLAY.CREATIVES","223","Text","No","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Domain Contain Flag","DOMAIN.CONTAIN.FLAG","108","Text","No","","","","0","gstierley","Greg Stierley","2014-04-01","2014-04-01"
"AD Internet Orders","","Domain List","DOMAIN.LIST","109","Text","Yes","","","","0","gstierley","Greg Stierley","2014-04-01","2014-04-01"
"AD Internet Orders","","Dpt Day","DPT.DAY","104","Text","Yes","","","","0","gstierley","Greg Stierley","2014-04-01","2014-04-01"
"AD Internet Orders","","Dpt End Time","DPT.END.TIME","106","Time","Yes","","","","0","gstierley","Greg Stierley","2014-04-01","2014-04-01"
"AD Internet Orders","","Dpt Include Flag","DPT.INCLUDE.FLAG","103","Text","No","","","","0","gstierley","Greg Stierley","2014-04-01","2014-04-01"
"AD Internet Orders","","Dpt Start Time","DPT.START.TIME","105","Time","Yes","","","","0","gstierley","Greg Stierley","2014-04-01","2014-04-01"
"AD Internet Orders","","Enews Ad Server ID","ENEWS.AD.SERVER.ID","124","Text","Yes","","","","0","ADMIN","System Administrator","2020-05-13","2020-05-13"
"AD Internet Orders","","Enews Tracking Days","ENEWS.TRACKING.DAYS","435","Numeric","No","","","","0","GREG.STIERLEY","Greg Stierley","2021-06-17","2021-06-17"
"AD Internet Orders","","Entered By User ID","ENTERED.BY","122","Text","No","","","","0","gstierley","Greg Stierley","2014-04-01","2014-04-01"
"AD Internet Orders","","Est Qty","EST.QTY","7","Numeric","No","","","","0","gstierley","Greg Stierley","2014-04-01","2014-04-01"
"AD Internet Orders","","External Acct ID","EXT.ACCT.ID","0","Text","No","","","","0","ADMIN","System Administrator","2020-07-13","2020-07-13"
"AD Internet Orders","","External Acct Status","EXT.ACCT.STATUS","0","Text","No","","","","0","ADMIN","System Administrator","2020-07-13","2020-07-13"
"AD Internet Orders","","External Line ID","AD.SERVER.ID","41","Text","No","","","","0","gstierley","Greg Stierley","2014-04-01","2016-03-08"
"AD Internet Orders","","FC Month Defrev Amt ","FC.MONTH.DEFREV.AMT","206","Numeric","Yes","","","","2","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Fourth Party Id ","FOURTH.PARTY.ID","153","Text","No","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Free Line Ind","FREE.LINE.IND","278","Text","No","","","","0","ADMIN","System Administrator","2023-05-12","2023-05-12"
"AD Internet Orders","","Freq Cap Mx Qty","FREQ.CAP.MX.QTY","228","Numeric","Yes","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Freq Cap No Of Units","FREQ.CAP.NO.OF.UNITS","229","Numeric","Yes","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","Freq Cap Time Unit","FREQ.CAP.TIME.UNIT","230","Text","Yes","","","","0","gstierley","Greg Stierley","2019-07-16","2019-07-16"
"AD Internet Orders","","From Api","FROM.API","457","Text","No","","","","0","ADMIN","System Administrator","2024-09-05","2024-09-05"
"AD Internet Orders","","From Split Line Id ","FROM.SPLIT.LINE.ID","333","Text","No","","","","0","ADMIN","System Administrator","2021-05-14","2021-05-14"
"AD Internet Orders","","From Ticket ID","FROM.TICKET.ID","448","Text","No","","","","0","ADMIN","System Administrator","2023-05-12","2023-05-12"
"AD Internet Orders","","From Unique ID","FROM.UNIQUE.ID","449","Text","No","","","","0","ADMIN","System Administrator","2023-05-12","2023-05-12"
"AD Internet Orders","","Gam Band Sel ","GAM.BAND.SEL","415","Text","No","","","","0","ADMIN","System Administrator","2021-05-14","2021-05-14"
"AD Internet Orders","","Gam Bands ","GAM.BANDS","416","Text","Yes","","","","0","ADMIN","System Administrator","2021-05-14","2021-05-14"
"AD Internet Orders","","Gam Browser Type Sel ","GAM.BROWSER.TYPE.SEL","403","Text","No","","","","0","ADMIN","System Administrator","2021-05-14","2021-05-14"
"AD Internet Orders","","Gam Browser Types ","GAM.BROWSER.TYPES","404","Text","Yes","","","","0","ADMIN","System Administrator","2021-05-14","2021-05-14"
"AD Internet Orders","","Gam Device Cap Sel ","GAM.DEVICE.CAP.SEL","409","Text","No","","","","0","ADMIN","System Administrator","2021-05-14","2021-05-14"
"AD Internet Orders","","Gam Device Caps ","GAM.DEVICE.CAPS","410","Text","Yes","","","","0","ADMIN","System Administrator","2021-05-14","2021-05-14"
"AD Internet Orders","","Gam Device Catg Sel ","GAM.DEVICE.CATG.SEL","400","Text","No","","","","0","ADMIN","System Administrator","2021-05-14","2021-05-14"
